,sample_id,experiment_id,yml_file,data_file
240,R5_201611_1479757606,R5_201611,R5_1stcool2_0010.yml,R5_1stcool2_0010_dz_bgsub.dat
241,R5_201611_1479756301,R5_201611,R5_SAXS_0077.yml,R5_SAXS_0077_dz_bgsub.dat
242,R5_201611_1479757194,R5_201611,R5_1stcool_0070.yml,R5_1stcool_0070_dz_bgsub.dat
243,R5_201611_1479756279,R5_201611,R5_SAXS_0075.yml,R5_SAXS_0075_dz_bgsub.dat
244,R5_201611_1479756032,R5_201611,R5_SAXS_0053.yml,R5_SAXS_0053_dz_bgsub.dat
245,R5_201611_1479757048,R5_201611,R5_1stcool_0057.yml,R5_1stcool_0057_dz_bgsub.dat
246,RxnD_201602_1455396392,RxnD_201602,D_225C_0213124621_0001.yml,D_225C_0213124621_0001_dz_bgsub.dat
247,RxnD_201602_1455396272,RxnD_201602,D_180C_0213124420_0001.yml,D_180C_0213124420_0001_dz_bgsub.dat
248,RxnD_201602_1455397060,RxnD_201602,D_280C_2min_0213125728_0001.yml,D_280C_2min_0213125728_0001_dz_bgsub.dat
249,RxnD_201602_1455397780,RxnD_201602,D_280C_14min_0213130928_0001.yml,D_280C_14min_0213130928_0001_dz_bgsub.dat
250,RxnD_201602_1455396885,RxnD_201602,D_279C_0213125434_0001.yml,D_279C_0213125434_0001_dz_bgsub.dat
251,RxnD_201602_1455396058,RxnD_201602,D_70C_0213124041_0001.yml,D_70C_0213124041_0001_dz_bgsub.dat
252,RxnD_201602_1455397676,RxnD_201602,D_280C_12min_0213130745_0001.yml,D_280C_12min_0213130745_0001_dz_bgsub.dat
253,RxnD_201602_1455397300,RxnD_201602,D_280C_6min_0213130128_0001.yml,D_280C_6min_0213130128_0001_dz_bgsub.dat
254,RxnD_201602_1455397721,RxnD_201602,D_280C_13min_0213130830_0001.yml,D_280C_13min_0213130830_0001_dz_bgsub.dat
255,RxnD_201602_1455396768,RxnD_201602,D_277C_0213125236_0001.yml,D_277C_0213125236_0001_dz_bgsub.dat
256,RxnD_201602_1455396460,RxnD_201602,D_245C_0213124728_0001.yml,D_245C_0213124728_0001_dz_bgsub.dat
257,RxnD_201602_1455397420,RxnD_201602,D_280C_8min_0213130328_0001.yml,D_280C_8min_0213130328_0001_dz_bgsub.dat
258,RxnD_201602_1455396295,RxnD_201602,D_190C_0213124444_0001.yml,D_190C_0213124444_0001_dz_bgsub.dat
259,RxnD_201602_1455396620,RxnD_201602,D_269C_0213125008_0001.yml,D_269C_0213125008_0001_dz_bgsub.dat
260,RxnD_201602_1455396522,RxnD_201602,D_260C_0213124830_0001.yml,D_260C_0213124830_0001_dz_bgsub.dat
261,RxnD_201602_1455396501,RxnD_201602,D_255C_0213124809_0001.yml,D_255C_0213124809_0001_dz_bgsub.dat
262,RxnD_201602_1455396423,RxnD_201602,D_235C_0213124652_0001.yml,D_235C_0213124652_0001_dz_bgsub.dat
263,RxnD_201602_1455397905,RxnD_201602,D_280C_16min_0213131133_0001.yml,D_280C_16min_0213131133_0001_dz_bgsub.dat
264,RxnD_201602_1455397539,RxnD_201602,D_280C_10min_0213130528_0001.yml,D_280C_10min_0213130528_0001_dz_bgsub.dat
265,RxnD_201602_1455396550,RxnD_201602,D_262C_0213124859_0001.yml,D_262C_0213124859_0001_dz_bgsub.dat
266,RxnD_201602_1455396172,RxnD_201602,D_130C_0213124241_0001.yml,D_130C_0213124241_0001_dz_bgsub.dat
267,RxnD_201602_1455397240,RxnD_201602,D_280C_5min_0213130028_0001.yml,D_280C_5min_0213130028_0001_dz_bgsub.dat
268,RxnD_201602_1455396933,RxnD_201602,D_280C_0213125522_0001.yml,D_280C_0213125522_0001_dz_bgsub.dat
269,RxnD_201602_1455398137,RxnD_201602,D_280C_20min_0213131526_0001.yml,D_280C_20min_0213131526_0001_dz_bgsub.dat
270,RxnD_201602_1455396859,RxnD_201602,D_278C_2_0213125407_0001.yml,D_278C_2_0213125407_0001_dz_bgsub.dat
271,RxnD_201602_1455398258,RxnD_201602,D_280C_22min_0213131726_0001.yml,D_280C_22min_0213131726_0001_dz_bgsub.dat
272,RxnD_201602_1455396440,RxnD_201602,D_240C_0213124709_0001.yml,D_240C_0213124709_0001_dz_bgsub.dat
273,RxnD_201602_1455396377,RxnD_201602,D_220C_0213124606_0001.yml,D_220C_0213124606_0001_dz_bgsub.dat
274,RxnD_201602_1455395309,RxnD_201602,D_60C_20min_0213122813_0001.yml,D_60C_20min_0213122813_0001_dz_bgsub.dat
275,RxnD_201602_1455396190,RxnD_201602,D_140C_0213124258_0001.yml,D_140C_0213124258_0001_dz_bgsub.dat
276,RxnD_201602_1455396602,RxnD_201602,D_268C_0213124951_0001.yml,D_268C_0213124951_0001_dz_bgsub.dat
277,RxnD_201602_1455397608,RxnD_201602,D_280C_11min_0213130637_0001.yml,D_280C_11min_0213130637_0001_dz_bgsub.dat
278,RxnD_201602_1455398441,RxnD_201602,D_280C_25min_0213132030_0001.yml,D_280C_25min_0213132030_0001_dz_bgsub.dat
279,RxnD_201602_1455393890,RxnD_201602,D_40C_0213120434_0001.yml,D_40C_0213120434_0001_dz_bgsub.dat
280,RxnD_201602_1455396139,RxnD_201602,D_110C_0213124208_0001.yml,D_110C_0213124208_0001_dz_bgsub.dat
281,RxnD_201602_1455393809,RxnD_201602,D_30C_0213120313_0001.yml,D_30C_0213120313_0001_dz_bgsub.dat
282,RxnD_201602_1455396153,RxnD_201602,D_120C_0213124222_0001.yml,D_120C_0213124222_0001_dz_bgsub.dat
283,RxnD_201602_1455396739,RxnD_201602,D_276C_0213125207_0001.yml,D_276C_0213125207_0001_dz_bgsub.dat
284,RxnD_201602_1455396207,RxnD_201602,D_150C_0213124316_0001.yml,D_150C_0213124316_0001_dz_bgsub.dat
285,RxnD_201602_1455397124,RxnD_201602,D_280C_3min_0213125828_0001.yml,D_280C_3min_0213125828_0001_dz_bgsub.dat
286,RxnD_201602_1455396652,RxnD_201602,D_272C_0213125040_0001.yml,D_272C_0213125040_0001_dz_bgsub.dat
287,RxnD_201602_1455394790,RxnD_201602,D_60C_10min_0213121934_0001.yml,D_60C_10min_0213121934_0001_dz_bgsub.dat
288,RxnD_201602_1455396689,RxnD_201602,D_274C_0213125118_0001.yml,D_274C_0213125118_0001_dz_bgsub.dat
289,RxnD_201602_1455398033,RxnD_201602,D_280C_18min_0213131342_0001.yml,D_280C_18min_0213131342_0001_dz_bgsub.dat
290,RxnD_201602_1455396226,RxnD_201602,D_160C_0213124335_0001.yml,D_160C_0213124335_0001_dz_bgsub.dat
291,RxnD_201602_1455398620,RxnD_201602,D_280C_28min_0213132328_0001.yml,D_280C_28min_0213132328_0001_dz_bgsub.dat
292,RxnD_201602_1455397846,RxnD_201602,D_280C_15min_0213131035_0001.yml,D_280C_15min_0213131035_0001_dz_bgsub.dat
293,RxnD_201602_1455397001,RxnD_201602,D_280C_1min_0213125629_0001.yml,D_280C_1min_0213125629_0001_dz_bgsub.dat
294,RxnD_201602_1455396477,RxnD_201602,D_250C_0213124746_0001.yml,D_250C_0213124746_0001_dz_bgsub.dat
295,RxnD_201602_1455396833,RxnD_201602,D_278C_1_0213125342_0001.yml,D_278C_1_0213125342_0001_dz_bgsub.dat
296,RxnD_201602_1455397180,RxnD_201602,D_280C_4min_0213125929_0001.yml,D_280C_4min_0213125929_0001_dz_bgsub.dat
297,RxnD_201602_1455396635,RxnD_201602,D_270C_0213125024_0001.yml,D_270C_0213125024_0001_dz_bgsub.dat
298,RxnD_201602_1455396671,RxnD_201602,D_273C_0213125100_0001.yml,D_273C_0213125100_0001_dz_bgsub.dat
299,RxnD_201602_1455396569,RxnD_201602,D_264C_0213124918_0001.yml,D_264C_0213124918_0001_dz_bgsub.dat
300,RxnD_201602_1455396250,RxnD_201602,D_170C_0213124359_0001.yml,D_170C_0213124359_0001_dz_bgsub.dat
301,RxnD_201602_1455396713,RxnD_201602,D_275C_0213125142_0001.yml,D_275C_0213125142_0001_dz_bgsub.dat
302,RxnD_201602_1455395885,RxnD_201602,D_60C_30min_0213123749_0001.yml,D_60C_30min_0213123749_0001_dz_bgsub.dat
303,RxnD_201602_1455396406,RxnD_201602,D_230C_0213124635_0001.yml,D_230C_0213124635_0001_dz_bgsub.dat
304,RxnD_201602_1455396798,RxnD_201602,D_278C_0213125307_0001.yml,D_278C_0213125307_0001_dz_bgsub.dat
305,RxnD_201602_1455393994,RxnD_201602,D_50C_0213120618_0001.yml,D_50C_0213120618_0001_dz_bgsub.dat
306,RxnD_201602_1455397970,RxnD_201602,D_280C_17min_0213131239_0001.yml,D_280C_17min_0213131239_0001_dz_bgsub.dat
307,RxnD_201602_1455397360,RxnD_201602,D_280C_7min_0213130229_0001.yml,D_280C_7min_0213130229_0001_dz_bgsub.dat
308,RxnD_201602_1455394104,RxnD_201602,D_60C_0min_0213120808_0001.yml,D_60C_0min_0213120808_0001_dz_bgsub.dat
309,RxnD_201602_1455397481,RxnD_201602,D_280C_9min_0213130430_0001.yml,D_280C_9min_0213130430_0001_dz_bgsub.dat
310,RxnD_201602_1455396584,RxnD_201602,D_265C_0213124933_0001.yml,D_265C_0213124933_0001_dz_bgsub.dat
311,RxnD_201602_1455396322,RxnD_201602,D_200C_0213124511_0001.yml,D_200C_0213124511_0001_dz_bgsub.dat
312,RxnD_201602_1455396347,RxnD_201602,D_210C_0213124536_0001.yml,D_210C_0213124536_0001_dz_bgsub.dat
313,RxnD_201602_1455396121,RxnD_201602,D_100C_0213124150_0001.yml,D_100C_0213124150_0001_dz_bgsub.dat
314,RxnD_201602_1455398740,RxnD_201602,D_280C_30min_0213132529_0001.yml,D_280C_30min_0213132529_0001_dz_bgsub.dat
315,R2_201611_1479602819,R2_201611,R2_SAXS_0009.yml,R2_SAXS_0009_dz_bgsub.dat
316,R2_201611_1479603990,R2_201611,R2_COOL_0002.yml,R2_COOL_0002_dz_bgsub.dat
317,R2_201611_1479602864,R2_201611,R2_SAXS_0013.yml,R2_SAXS_0013_dz_bgsub.dat
318,R2_201611_1479603449,R2_201611,R2_SAXS_0065.yml,R2_SAXS_0065_dz_bgsub.dat
319,R2_201611_1479604122,R2_201611,R2_COOL_0007.yml,R2_COOL_0007_dz_bgsub.dat
320,R2_201611_1479603460,R2_201611,R2_SAXS_0066.yml,R2_SAXS_0066_dz_bgsub.dat
321,R2_201611_1479604279,R2_201611,R2_COOL_0013.yml,R2_COOL_0013_dz_bgsub.dat
322,R2_201611_1479603100,R2_201611,R2_SAXS_0034.yml,R2_SAXS_0034_dz_bgsub.dat
323,R2_201611_1479603592,R2_201611,R2_SAXS1_0001.yml,R2_SAXS1_0001_dz_bgsub.dat
324,R2_201611_1479603494,R2_201611,R2_SAXS_0069.yml,R2_SAXS_0069_dz_bgsub.dat
325,R2_201611_1479603021,R2_201611,R2_SAXS_0027.yml,R2_SAXS_0027_dz_bgsub.dat
326,R2_201611_1479604095,R2_201611,R2_COOL_0006.yml,R2_COOL_0006_dz_bgsub.dat
327,R2_201611_1479603660,R2_201611,R2_SAXS1_0007.yml,R2_SAXS1_0007_dz_bgsub.dat
328,R2_201611_1479603416,R2_201611,R2_SAXS_0062.yml,R2_SAXS_0062_dz_bgsub.dat
329,R2_201611_1479604727,R2_201611,R2_COOL_0030.yml,R2_COOL_0030_dz_bgsub.dat
330,R2_201611_1479603088,R2_201611,R2_SAXS_0033.yml,R2_SAXS_0033_dz_bgsub.dat
331,R2_201611_1479604253,R2_201611,R2_COOL_0012.yml,R2_COOL_0012_dz_bgsub.dat
332,R2_201611_1479602987,R2_201611,R2_SAXS_0024.yml,R2_SAXS_0024_dz_bgsub.dat
333,R2_201611_1479603550,R2_201611,R2_SAXS_0074.yml,R2_SAXS_0074_dz_bgsub.dat
334,R2_201611_1479603727,R2_201611,R2_SAXS1_0013.yml,R2_SAXS1_0013_dz_bgsub.dat
335,R2_201611_1479602931,R2_201611,R2_SAXS_0019.yml,R2_SAXS_0019_dz_bgsub.dat
336,R2_201611_1479604700,R2_201611,R2_COOL_0029.yml,R2_COOL_0029_dz_bgsub.dat
337,R2_201611_1479604384,R2_201611,R2_COOL_0017.yml,R2_COOL_0017_dz_bgsub.dat
338,R2_201611_1479602740,R2_201611,R2_SAXS_0002.yml,R2_SAXS_0002_dz_bgsub.dat
339,R2_201611_1479603438,R2_201611,R2_SAXS_0064.yml,R2_SAXS_0064_dz_bgsub.dat
340,R2_201611_1479603190,R2_201611,R2_SAXS_0042.yml,R2_SAXS_0042_dz_bgsub.dat
341,R2_201611_1479602774,R2_201611,R2_SAXS_0005.yml,R2_SAXS_0005_dz_bgsub.dat
342,R2_201611_1479603145,R2_201611,R2_SAXS_0038.yml,R2_SAXS_0038_dz_bgsub.dat
343,R2_201611_1479603235,R2_201611,R2_SAXS_0046.yml,R2_SAXS_0046_dz_bgsub.dat
344,R2_201611_1479603337,R2_201611,R2_SAXS_0055.yml,R2_SAXS_0055_dz_bgsub.dat
345,R2_201611_1479602875,R2_201611,R2_SAXS_0014.yml,R2_SAXS_0014_dz_bgsub.dat
346,R2_201611_1479603303,R2_201611,R2_SAXS_0052.yml,R2_SAXS_0052_dz_bgsub.dat
347,R2_201611_1479602976,R2_201611,R2_SAXS_0023.yml,R2_SAXS_0023_dz_bgsub.dat
348,R2_201611_1479604569,R2_201611,R2_COOL_0024.yml,R2_COOL_0024_dz_bgsub.dat
349,R2_201611_1479604201,R2_201611,R2_COOL_0010.yml,R2_COOL_0010_dz_bgsub.dat
350,R2_201611_1479602920,R2_201611,R2_SAXS_0018.yml,R2_SAXS_0018_dz_bgsub.dat
351,R2_201611_1479602785,R2_201611,R2_SAXS_0006.yml,R2_SAXS_0006_dz_bgsub.dat
352,R2_201611_1479603111,R2_201611,R2_SAXS_0035.yml,R2_SAXS_0035_dz_bgsub.dat
353,R2_201611_1479603505,R2_201611,R2_SAXS_0070.yml,R2_SAXS_0070_dz_bgsub.dat
354,R2_201611_1479603483,R2_201611,R2_SAXS_0068.yml,R2_SAXS_0068_dz_bgsub.dat
355,R2_201611_1479604516,R2_201611,R2_COOL_0022.yml,R2_COOL_0022_dz_bgsub.dat
356,R2_201611_1479602909,R2_201611,R2_SAXS_0017.yml,R2_SAXS_0017_dz_bgsub.dat
357,R2_201611_1479603637,R2_201611,R2_SAXS1_0005.yml,R2_SAXS1_0005_dz_bgsub.dat
358,R2_201611_1479604463,R2_201611,R2_COOL_0020.yml,R2_COOL_0020_dz_bgsub.dat
359,R2_201611_1479604017,R2_201611,R2_COOL_0003.yml,R2_COOL_0003_dz_bgsub.dat
360,R2_201611_1479604411,R2_201611,R2_COOL_0018.yml,R2_COOL_0018_dz_bgsub.dat
361,R2_201611_1479604622,R2_201611,R2_COOL_0026.yml,R2_COOL_0026_dz_bgsub.dat
362,R2_201611_1479603292,R2_201611,R2_SAXS_0051.yml,R2_SAXS_0051_dz_bgsub.dat
363,R2_201611_1479604306,R2_201611,R2_COOL_0014.yml,R2_COOL_0014_dz_bgsub.dat
364,R2_201611_1479603258,R2_201611,R2_SAXS_0048.yml,R2_SAXS_0048_dz_bgsub.dat
365,R2_201611_1479602762,R2_201611,R2_SAXS_0004.yml,R2_SAXS_0004_dz_bgsub.dat
366,R2_201611_1479604490,R2_201611,R2_COOL_0021.yml,R2_COOL_0021_dz_bgsub.dat
367,R2_201611_1479604148,R2_201611,R2_COOL_0008.yml,R2_COOL_0008_dz_bgsub.dat
368,R2_201611_1479603133,R2_201611,R2_SAXS_0037.yml,R2_SAXS_0037_dz_bgsub.dat
369,R2_201611_1479603682,R2_201611,R2_SAXS1_0009.yml,R2_SAXS1_0009_dz_bgsub.dat
370,R2_201611_1479602898,R2_201611,R2_SAXS_0016.yml,R2_SAXS_0016_dz_bgsub.dat
371,R2_201611_1479603224,R2_201611,R2_SAXS_0045.yml,R2_SAXS_0045_dz_bgsub.dat
372,R2_201611_1479602808,R2_201611,R2_SAXS_0008.yml,R2_SAXS_0008_dz_bgsub.dat
373,R2_201611_1479603269,R2_201611,R2_SAXS_0049.yml,R2_SAXS_0049_dz_bgsub.dat
374,R2_201611_1479603055,R2_201611,R2_SAXS_0030.yml,R2_SAXS_0030_dz_bgsub.dat
375,R2_201611_1479604595,R2_201611,R2_COOL_0025.yml,R2_COOL_0025_dz_bgsub.dat
376,R2_201611_1479603649,R2_201611,R2_SAXS1_0006.yml,R2_SAXS1_0006_dz_bgsub.dat
377,R2_201611_1479604542,R2_201611,R2_COOL_0023.yml,R2_COOL_0023_dz_bgsub.dat
378,R2_201611_1479603201,R2_201611,R2_SAXS_0043.yml,R2_SAXS_0043_dz_bgsub.dat
379,R2_201611_1479604437,R2_201611,R2_COOL_0019.yml,R2_COOL_0019_dz_bgsub.dat
380,R2_201611_1479603167,R2_201611,R2_SAXS_0040.yml,R2_SAXS_0040_dz_bgsub.dat
381,R2_201611_1479603033,R2_201611,R2_SAXS_0028.yml,R2_SAXS_0028_dz_bgsub.dat
382,R2_201611_1479603393,R2_201611,R2_SAXS_0060.yml,R2_SAXS_0060_dz_bgsub.dat
383,R2_201611_1479602943,R2_201611,R2_SAXS_0020.yml,R2_SAXS_0020_dz_bgsub.dat
384,R2_201611_1479603716,R2_201611,R2_SAXS1_0012.yml,R2_SAXS1_0012_dz_bgsub.dat
385,R2_201611_1479603626,R2_201611,R2_SAXS1_0004.yml,R2_SAXS1_0004_dz_bgsub.dat
386,R2_201611_1479603066,R2_201611,R2_SAXS_0031.yml,R2_SAXS_0031_dz_bgsub.dat
387,R2_201611_1479603516,R2_201611,R2_SAXS_0071.yml,R2_SAXS_0071_dz_bgsub.dat
388,R2_201611_1479602954,R2_201611,R2_SAXS_0021.yml,R2_SAXS_0021_dz_bgsub.dat
389,R2_201611_1479603405,R2_201611,R2_SAXS_0061.yml,R2_SAXS_0061_dz_bgsub.dat
390,R2_201611_1479602965,R2_201611,R2_SAXS_0022.yml,R2_SAXS_0022_dz_bgsub.dat
391,R2_201611_1479604069,R2_201611,R2_COOL_0005.yml,R2_COOL_0005_dz_bgsub.dat
392,R2_201611_1479603179,R2_201611,R2_SAXS_0041.yml,R2_SAXS_0041_dz_bgsub.dat
393,R2_201611_1479602729,R2_201611,R2_SAXS_0001.yml,R2_SAXS_0001_dz_bgsub.dat
394,R2_201611_1479604358,R2_201611,R2_COOL_0016.yml,R2_COOL_0016_dz_bgsub.dat
395,R2_201611_1479602830,R2_201611,R2_SAXS_0010.yml,R2_SAXS_0010_dz_bgsub.dat
396,R2_201611_1479603739,R2_201611,R2_SAXS1_0014.yml,R2_SAXS1_0014_dz_bgsub.dat
397,R2_201611_1479604674,R2_201611,R2_COOL_0028.yml,R2_COOL_0028_dz_bgsub.dat
398,R2_201611_1479604332,R2_201611,R2_COOL_0015.yml,R2_COOL_0015_dz_bgsub.dat
399,R2_201611_1479603246,R2_201611,R2_SAXS_0047.yml,R2_SAXS_0047_dz_bgsub.dat
400,R2_201611_1479603314,R2_201611,R2_SAXS_0053.yml,R2_SAXS_0053_dz_bgsub.dat
401,R2_201611_1479602751,R2_201611,R2_SAXS_0003.yml,R2_SAXS_0003_dz_bgsub.dat
402,R2_201611_1479603603,R2_201611,R2_SAXS1_0002.yml,R2_SAXS1_0002_dz_bgsub.dat
403,R2_201611_1479603705,R2_201611,R2_SAXS1_0011.yml,R2_SAXS1_0011_dz_bgsub.dat
404,R2_201611_1479603427,R2_201611,R2_SAXS_0063.yml,R2_SAXS_0063_dz_bgsub.dat
405,R2_201611_1479604174,R2_201611,R2_COOL_0009.yml,R2_COOL_0009_dz_bgsub.dat
406,R2_201611_1479603359,R2_201611,R2_SAXS_0057.yml,R2_SAXS_0057_dz_bgsub.dat
407,R2_201611_1479604043,R2_201611,R2_COOL_0004.yml,R2_COOL_0004_dz_bgsub.dat
408,R2_201611_1479603382,R2_201611,R2_SAXS_0059.yml,R2_SAXS_0059_dz_bgsub.dat
409,R2_201611_1479603044,R2_201611,R2_SAXS_0029.yml,R2_SAXS_0029_dz_bgsub.dat
410,R2_201611_1479602853,R2_201611,R2_SAXS_0012.yml,R2_SAXS_0012_dz_bgsub.dat
411,R2_201611_1479603213,R2_201611,R2_SAXS_0044.yml,R2_SAXS_0044_dz_bgsub.dat
412,R2_201611_1479603964,R2_201611,R2_COOL_0001.yml,R2_COOL_0001_dz_bgsub.dat
413,R2_201611_1479604648,R2_201611,R2_COOL_0027.yml,R2_COOL_0027_dz_bgsub.dat
414,R2_201611_1479603325,R2_201611,R2_SAXS_0054.yml,R2_SAXS_0054_dz_bgsub.dat
415,R2_201611_1479603348,R2_201611,R2_SAXS_0056.yml,R2_SAXS_0056_dz_bgsub.dat
416,R2_201611_1479603280,R2_201611,R2_SAXS_0050.yml,R2_SAXS_0050_dz_bgsub.dat
417,R2_201611_1479603527,R2_201611,R2_SAXS_0072.yml,R2_SAXS_0072_dz_bgsub.dat
418,R2_201611_1479602841,R2_201611,R2_SAXS_0011.yml,R2_SAXS_0011_dz_bgsub.dat
419,R2_201611_1479602796,R2_201611,R2_SAXS_0007.yml,R2_SAXS_0007_dz_bgsub.dat
420,R2_201611_1479603122,R2_201611,R2_SAXS_0036.yml,R2_SAXS_0036_dz_bgsub.dat
421,R2_201611_1479602998,R2_201611,R2_SAXS_0025.yml,R2_SAXS_0025_dz_bgsub.dat
422,R2_201611_1479603010,R2_201611,R2_SAXS_0026.yml,R2_SAXS_0026_dz_bgsub.dat
423,R2_201611_1479603156,R2_201611,R2_SAXS_0039.yml,R2_SAXS_0039_dz_bgsub.dat
424,R2_201611_1479604227,R2_201611,R2_COOL_0011.yml,R2_COOL_0011_dz_bgsub.dat
425,R2_201611_1479603671,R2_201611,R2_SAXS1_0008.yml,R2_SAXS1_0008_dz_bgsub.dat
426,R2_201611_1479603077,R2_201611,R2_SAXS_0032.yml,R2_SAXS_0032_dz_bgsub.dat
427,R2_201611_1479603750,R2_201611,R2_SAXS1_0015.yml,R2_SAXS1_0015_dz_bgsub.dat
428,R2_201611_1479603614,R2_201611,R2_SAXS1_0003.yml,R2_SAXS1_0003_dz_bgsub.dat
429,R2_201611_1479602886,R2_201611,R2_SAXS_0015.yml,R2_SAXS_0015_dz_bgsub.dat
430,R2_201611_1479603538,R2_201611,R2_SAXS_0073.yml,R2_SAXS_0073_dz_bgsub.dat
431,R2_201611_1479603472,R2_201611,R2_SAXS_0067.yml,R2_SAXS_0067_dz_bgsub.dat
432,R2_201611_1479603694,R2_201611,R2_SAXS1_0010.yml,R2_SAXS1_0010_dz_bgsub.dat
433,R2_201611_1479603371,R2_201611,R2_SAXS_0058.yml,R2_SAXS_0058_dz_bgsub.dat
434,RxnF_201602_1455483071,RxnF_201602,F_235C_0214125100_0001.yml,F_235C_0214125100_0001_dz_bgsub.dat
435,RxnF_201602_1455481696,RxnF_201602,F_60C_30min_0214122759_0001.yml,F_60C_30min_0214122759_0001_dz_bgsub.dat
436,RxnF_201602_1455482269,RxnF_201602,F_155C_0214123738_0001.yml,F_155C_0214123738_0001_dz_bgsub.dat
437,RxnF_201602_1455482502,RxnF_201602,F_186C_0214124131_0001.yml,F_186C_0214124131_0001_dz_bgsub.dat
438,RxnF_201602_1455482238,RxnF_201602,F_150C_0214123707_0001.yml,F_150C_0214123707_0001_dz_bgsub.dat
439,RxnF_201602_1455483132,RxnF_201602,F_250C_0214125155_0001.yml,F_250C_0214125155_0001_dz_bgsub.dat
440,RxnF_201602_1455482315,RxnF_201602,F_163C_0214123824_0001.yml,F_163C_0214123824_0001_dz_bgsub.dat
441,RxnF_201602_1455482599,RxnF_201602,F_196C_0214124308_0001.yml,F_196C_0214124308_0001_dz_bgsub.dat
442,RxnF_201602_1455479661,RxnF_201602,F_60C_0214115405_0001.yml,F_60C_0214115405_0001_dz_bgsub.dat
443,RxnF_201602_1455483023,RxnF_201602,F_225C_0214125011_0001.yml,F_225C_0214125011_0001_dz_bgsub.dat
444,RxnF_201602_1455482582,RxnF_201602,F_194C_0214124250_0001.yml,F_194C_0214124250_0001_dz_bgsub.dat
445,RxnF_201602_1455482295,RxnF_201602,F_160C_0214123803_0001.yml,F_160C_0214123803_0001_dz_bgsub.dat
446,RxnF_201602_1455484945,RxnF_201602,F_280C_25min_0214132214_0001.yml,F_280C_25min_0214132214_0001_dz_bgsub.dat
447,RxnF_201602_1455482352,RxnF_201602,F_168C_0214123901_0001.yml,F_168C_0214123901_0001_dz_bgsub.dat
448,RxnF_201602_1455482643,RxnF_201602,F_199C_0214124351_0001.yml,F_199C_0214124351_0001_dz_bgsub.dat
449,RxnF_201602_1455483356,RxnF_201602,F_275C_0214125545_0001.yml,F_275C_0214125545_0001_dz_bgsub.dat
450,RxnF_201602_1455479444,RxnF_201602,F_40C_0214115028_0001.yml,F_40C_0214115028_0001_dz_bgsub.dat
451,RxnF_201602_1455482089,RxnF_201602,F_120C_0214123438_0001.yml,F_120C_0214123438_0001_dz_bgsub.dat
452,RxnF_201602_1455482214,RxnF_201602,F_145C_0214123643_0001.yml,F_145C_0214123643_0001_dz_bgsub.dat
453,RxnF_201602_1455482663,RxnF_201602,F_201C_0214124411_0001.yml,F_201C_0214124411_0001_dz_bgsub.dat
454,RxnF_201602_1455480923,RxnF_201602,F_60C_20min_0214121506_0001.yml,F_60C_20min_0214121506_0001_dz_bgsub.dat
455,RxnF_201602_1455482729,RxnF_201602,F_205C_0214124518_0001.yml,F_205C_0214124518_0001_dz_bgsub.dat
456,RxnF_201602_1455482790,RxnF_201602,F_209C_0214124618_0001.yml,F_209C_0214124618_0001_dz_bgsub.dat
457,RxnF_201602_1455482333,RxnF_201602,F_165C_0214123842_0001.yml,F_165C_0214123842_0001_dz_bgsub.dat
458,RxnF_201602_1455482617,RxnF_201602,F_197C_0214124326_0001.yml,F_197C_0214124326_0001_dz_bgsub.dat
459,RxnF_201602_1455483271,RxnF_201602,F_270C_0214125420_0001.yml,F_270C_0214125420_0001_dz_bgsub.dat
460,RxnF_201602_1455485246,RxnF_201602,F_280C_30min_0214132714_0001.yml,F_280C_30min_0214132714_0001_dz_bgsub.dat
461,RxnF_201602_1455481939,RxnF_201602,F_80C_0214123208_0001.yml,F_80C_0214123208_0001_dz_bgsub.dat
462,RxnF_201602_1455482056,RxnF_201602,F_110C_0214123404_0001.yml,F_110C_0214123404_0001_dz_bgsub.dat
463,RxnF_201602_1455482186,RxnF_201602,F_140C_0214123615_0001.yml,F_140C_0214123615_0001_dz_bgsub.dat
464,RxnF_201602_1455481898,RxnF_201602,F_70C_0214123127_0001.yml,F_70C_0214123127_0001_dz_bgsub.dat
465,RxnF_201602_1455482446,RxnF_201602,F_180C_0214124034_0001.yml,F_180C_0214124034_0001_dz_bgsub.dat
466,RxnF_201602_1455483054,RxnF_201602,F_230C_0214125042_0001.yml,F_230C_0214125042_0001_dz_bgsub.dat
467,RxnF_201602_1455482407,RxnF_201602,F_175C_0214123956_0001.yml,F_175C_0214123956_0001_dz_bgsub.dat
468,RxnF_201602_1455482818,RxnF_201602,F_210C_0214124646_0001.yml,F_210C_0214124646_0001_dz_bgsub.dat
469,RxnF_201602_1455482119,RxnF_201602,F_125C_0214123508_0001.yml,F_125C_0214123508_0001_dz_bgsub.dat
470,RxnF_201602_1455483174,RxnF_201602,F_260C_0214125243_0001.yml,F_260C_0214125243_0001_dz_bgsub.dat
471,RxnF_201602_1455482139,RxnF_201602,F_130C_0214123528_0001.yml,F_130C_0214123528_0001_dz_bgsub.dat
472,RxnF_201602_1455480442,RxnF_201602,F_60C_10min_0214120706_0001.yml,F_60C_10min_0214120706_0001_dz_bgsub.dat
473,RxnF_201602_1455482429,RxnF_201602,F_178C_0214124018_0001.yml,F_178C_0214124018_0001_dz_bgsub.dat
474,RxnF_201602_1455482899,RxnF_201602,F_215C_0214124808_0001.yml,F_215C_0214124808_0001_dz_bgsub.dat
